Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0001825	blastocyst formation	9	depleted	0.238819654978035	0.0647905864679128	enriched	0.713798847701496	0.412749304604588	farther	0.596068296897534	0.300754599988307
Gene Ontology Biological Process	GO:0051701	interaction with host	74	depleted	0.238819654978035	0.0648538907197728	depleted	0.989383675188259	0.966553220011334	farther	0.344485246104801	0.10087894528851
Gene Ontology Biological Process	GO:0075733	intracellular transport of virus	24	depleted	0.238919502555475	0.0649283083122263	enriched	0.00123888275164235	2.16209904300585e-05	farther	0.00170335495345375	4.76370389002409e-05
Gene Ontology Biological Process	GO:0043299	leukocyte degranulation	147	depleted	0.239396678350653	0.0651151938559126	enriched	0.76472316135229	0.484606416773179	farther	0.383170869676147	0.126433736177855
Gene Ontology Biological Process	GO:0045600	positive regulation of fat cell differentiation	20	depleted	0.239396678350653	0.0651971957903989	depleted	0.562505113168174	0.223562030458183	closer	0.992179100627908	0.98235172946224
Gene Ontology Biological Process	GO:0043244	regulation of protein complex disassembly	28	depleted	0.239433099017604	0.0652999360957103	enriched	0.335599266383006	0.0585461701003756	farther	0.59198006911076	0.296167420509204
Gene Ontology Biological Process	GO:0031663	lipopolysaccharide-mediated signaling pathway	22	depleted	0.239449445815865	0.0653508082397243	enriched	0.986225161353985	0.961867426141374	farther	0.858112491449611	0.672624201882041
Gene Ontology Biological Process	GO:0042402	cellular biogenic amine catabolic process	2	depleted	0.239498698434528	0.0654106737922564	depleted	0.654283979266507	0.335316031317029	closer	0.88400093173424	0.72021439281902
Gene Ontology Biological Process	GO:0042438	melanin biosynthetic process	6	depleted	0.240689532803402	0.065829217054778	depleted	0.221265335452262	0.0249711896903658	closer	0.618706965534705	0.325718149239882
Gene Ontology Biological Process	GO:0002521	leukocyte differentiation	189	depleted	0.241996647009547	0.0663727435580661	depleted	0.623009285280889	0.291758479268351	farther	0.303071696383385	0.0780474087551514
Gene Ontology Biological Process	GO:1900745	positive regulation of p38MAPK cascade	4	depleted	0.241996647009547	0.066374346873136	enriched	0.284610328963763	0.0412575797708674	farther	0.39173046840125	0.131692647271813
Gene Ontology Biological Process	GO:0030500	regulation of bone mineralization	29	depleted	0.242021495402521	0.0664717710396441	depleted	0.608233995918829	0.272685087951199	closer	0.38631859260785	0.128297687581943
Gene Ontology Biological Process	GO:0045132	meiotic chromosome segregation	21	depleted	0.242021495402521	0.0664749872039876	enriched	0.848549056913911	0.628061227504441	closer	0.588884196885844	0.293278942839167
Gene Ontology Biological Process	GO:0045730	respiratory burst	4	depleted	0.243452352925183	0.0670095640926072	enriched	0.824747388226678	0.580386382485232	farther	0.41421631391735	0.147618360077362
Gene Ontology Biological Process	GO:0015931	nucleobase-containing compound transport	96	depleted	0.244041853468127	0.0672379977473284	enriched	0.00503743765222661	0.000119171493808735	farther	0.0472777292805981	0.0037186794248674
Gene Ontology Biological Process	GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	76	depleted	0.244041853468127	0.0672664306322304	enriched	0.597536007423375	0.263288524074748	farther	0.129094766598665	0.0178535463183014
Gene Ontology Biological Process	GO:1901575	organic substance catabolic process	683	depleted	0.244411075239063	0.0674629523435598	enriched	0.000474562319458656	6.16553721228039e-06	farther	1.06961776574599e-05	1.02743732016685e-07
Gene Ontology Biological Process	GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	7	depleted	0.244738490557229	0.0676754643940857	enriched	0.608269081275631	0.273572098678139	farther	0.431855522249823	0.159544850974141
Gene Ontology Biological Process	GO:0051607	defense response to virus	80	depleted	0.244738490557229	0.067681298938019	depleted	0.84742205752354	0.626405445662155	farther	0.338529615599159	0.0979308686512719
Gene Ontology Biological Process	GO:1905208	negative regulation of cardiocyte differentiation	2	depleted	0.244738490557229	0.0677149568970506	enriched	0.716028509090202	0.415404277218843	closer	0.990865005399573	0.978019693999936
Gene Ontology Biological Process	GO:0070670	response to interleukin-4	8	depleted	0.24498746377421	0.0678594855075297	enriched	0.985196291582307	0.951772348859611	farther	0.668077511582852	0.385786965779144
Gene Ontology Biological Process	GO:0045684	positive regulation of epidermis development	10	depleted	0.245694683331598	0.0681030039085452	depleted	0.545955383344084	0.205911037542029	closer	0.676688352918551	0.402183912350059
Gene Ontology Biological Process	GO:0036474	cell death in response to hydrogen peroxide	8	depleted	0.245747157436351	0.0681651836191934	enriched	0.277976962558083	0.0393490755608688	farther	0.21862309872549	0.0432549516305819
Gene Ontology Biological Process	GO:0014912	negative regulation of smooth muscle cell migration	7	depleted	0.245762398638743	0.0682612035115263	depleted	0.806348280718974	0.546290635947978	closer	0.835070285404287	0.631857415407866
Gene Ontology Biological Process	GO:0060324	face development	10	depleted	0.245762398638743	0.0683177478273002	depleted	0.447236385240263	0.127906291768023	closer	0.848568756598718	0.658891566197655
Gene Ontology Biological Process	GO:1902905	positive regulation of supramolecular fiber organization	49	depleted	0.245762398638743	0.0683366280962629	enriched	0.777069098624088	0.504303995205605	farther	0.669649730528279	0.388047510380998
Gene Ontology Biological Process	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	26	depleted	0.245762398638743	0.0683599616295011	enriched	0.578246864331918	0.236703341207035	farther	0.409033122233649	0.144976781525813
Gene Ontology Biological Process	GO:0006361	transcription initiation from RNA polymerase I promoter	6	depleted	0.24606135635343	0.068538509222694	enriched	0.23864030144803	0.0302175910113561	farther	0.256744030587614	0.057011382248111
Gene Ontology Biological Process	GO:0042762	regulation of sulfur metabolic process	6	depleted	0.24670574984296	0.0688136410203564	enriched	0.670803858063282	0.355498728735108	farther	0.389513777320428	0.130039654925969
Gene Ontology Biological Process	GO:0000070	mitotic sister chromatid segregation	38	depleted	0.246905925741474	0.0689268507084774	enriched	0.997211984422163	0.995338718441765	closer	0.905201702690739	0.770619459593624
Gene Ontology Biological Process	GO:0030837	negative regulation of actin filament polymerization	16	depleted	0.246905925741474	0.0691402195684666	enriched	0.53938743030143	0.200183168631477	farther	0.621008027755283	0.328176981585695
Gene Ontology Biological Process	GO:0048806	genitalia development	15	depleted	0.246905925741474	0.0691434697873734	depleted	0.666903212039765	0.352097134814132	closer	0.841753700193284	0.64198228406662
Gene Ontology Biological Process	GO:0071466	cellular response to xenobiotic stimulus	27	depleted	0.246905925741474	0.0691566316527293	depleted	0.196659530845256	0.0199761444371965	closer	0.503380287851867	0.21650388337448
Gene Ontology Biological Process	GO:0009074	aromatic amino acid family catabolic process	6	depleted	0.247103335297448	0.0693150659480815	depleted	0.55620394043236	0.218027337504873	farther	0.962629725675828	0.90934763753879
Gene Ontology Biological Process	GO:0042775	mitochondrial ATP synthesis coupled electron transport	25	depleted	0.247103335297448	0.0694483453001256	enriched	0.0786135992789055	0.00474090156597627	farther	0.294586141955059	0.0742043554312898
Gene Ontology Biological Process	GO:0051150	regulation of smooth muscle cell differentiation	9	depleted	0.247103335297448	0.0694582295700413	enriched	0.602532773218212	0.267715490603351	farther	0.331722691806966	0.0946398590531041
Gene Ontology Biological Process	GO:0060416	response to growth hormone	10	depleted	0.247103335297448	0.0694873758851212	enriched	0.886559207702254	0.696766427926553	farther	0.685266258683199	0.412570480077281
Gene Ontology Biological Process	GO:0034097	response to cytokine	290	depleted	0.247103335297448	0.0695694862273382	depleted	0.605362168398139	0.270102034936166	farther	0.140100784817991	0.0206518733107119
Gene Ontology Biological Process	GO:2000379	positive regulation of reactive oxygen species metabolic process	31	depleted	0.24735462212522	0.0697760894256321	enriched	0.588112553100025	0.25107479441546	farther	0.0694146372745862	0.00633242441343057
Gene Ontology Biological Process	GO:0000042	protein targeting to Golgi	5	depleted	0.24735462212522	0.0697998633953052	enriched	0.501335315310489	0.169881418373967	farther	0.457282457917689	0.17770871980837
Gene Ontology Biological Process	GO:0036120	cellular response to platelet-derived growth factor stimulus	4	depleted	0.24735462212522	0.0698104276875241	depleted	0.996799759102692	0.992188668817908	farther	0.642163721182898	0.353445714863533
Gene Ontology Biological Process	GO:0042573	retinoic acid metabolic process	2	depleted	0.24735462212522	0.0699435687787478	depleted	0.416732152538833	0.100639677754052	closer	0.263132928474078	0.0605397890015192
Gene Ontology Biological Process	GO:0045995	regulation of embryonic development	49	depleted	0.24735462212522	0.0699535556659617	depleted	0.759204735573942	0.476449989437801	closer	0.995521053741661	0.991529290554006
Gene Ontology Biological Process	GO:0038066	p38MAPK cascade	12	depleted	0.247959294224237	0.0701726244557834	enriched	0.684244824166067	0.372971146156838	farther	0.331541233467918	0.0944593104481329
Gene Ontology Biological Process	GO:0031577	spindle checkpoint	4	depleted	0.249414384952556	0.0707217707024087	enriched	0.755928445677997	0.470779087506148	farther	0.90110192891843	0.764422844341756
Gene Ontology Biological Process	GO:0033574	response to testosterone	8	depleted	0.249414384952556	0.0707294524492323	enriched	0.932498939869606	0.782301662096241	farther	0.911751322030188	0.786737448782312
Gene Ontology Biological Process	GO:0030903	notochord development	6	depleted	0.250312312292184	0.0711523631515811	enriched	0.994416342982348	0.982564826610602	closer	0.567604375965946	0.271841598588468
Gene Ontology Biological Process	GO:0060412	ventricular septum morphogenesis	18	depleted	0.250312312292184	0.071178166724682	depleted	0.997790073743613	0.996435695128874	farther	0.183378895156466	0.0321242500351781
Gene Ontology Biological Process	GO:0044265	cellular macromolecule catabolic process	375	depleted	0.25039302575645	0.0712496533844676	enriched	2.2488459636086e-07	5.66899312137129e-10	farther	3.85129727846516e-07	1.72033088764223e-09
Gene Ontology Biological Process	GO:0033628	regulation of cell adhesion mediated by integrin	11	depleted	0.251406579055463	0.0716355245612581	depleted	0.446537378857993	0.127025467284211	closer	0.594742563731512	0.29994088781461
Gene Ontology Biological Process	GO:0046605	regulation of centrosome cycle	18	depleted	0.252734518281034	0.0720628952105837	enriched	0.818654901253363	0.568395364231732	farther	0.631753675499498	0.34428060078687
Gene Ontology Biological Process	GO:0050913	sensory perception of bitter taste	4	depleted	0.253361281422732	0.0722955447122	depleted	0.679781010365534	0.367921883537936	farther	0.669989820447131	0.389199452598157
Gene Ontology Biological Process	GO:0019433	triglyceride catabolic process	6	depleted	0.253361281422732	0.0724033778567708	enriched	0.621022049268097	0.288102803985344	farther	0.676199781524405	0.401464892623831
Gene Ontology Biological Process	GO:0055072	iron ion homeostasis	17	depleted	0.253796676690603	0.0726371106979451	depleted	0.981487088939866	0.936206427283463	farther	0.444746695428657	0.168259188715289
Gene Ontology Biological Process	GO:0043901	negative regulation of multi-organism process	46	depleted	0.253796676690603	0.072695682811155	depleted	0.740470228892078	0.44934885502972	closer	0.976550377822545	0.944118815459434
Gene Ontology Biological Process	GO:0032680	regulation of tumor necrosis factor production	36	depleted	0.253796676690603	0.0728732604909398	depleted	0.443939195016023	0.114980125057801	farther	0.904559596282472	0.769112820455363
Gene Ontology Biological Process	GO:0010389	regulation of G2/M transition of mitotic cell cycle	33	depleted	0.253796676690603	0.0729165897507688	enriched	0.0841139524895392	0.00531726750273217	farther	0.0789557561549177	0.0075904251887132
Gene Ontology Biological Process	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	19	depleted	0.253796676690603	0.072925450612025	depleted	0.434447551468044	0.109180536494587	closer	0.961395703493365	0.901833608054564
Gene Ontology Biological Process	GO:0051443	positive regulation of ubiquitin-protein transferase activity	35	depleted	0.253796676690603	0.0730003196917333	enriched	0.00748276937975477	0.000203138978701894	farther	0.100658202431642	0.0115948650425476
Gene Ontology Biological Process	GO:0051180	vitamin transport	6	depleted	0.253796676690603	0.0730052855609333	enriched	0.64086781448384	0.315028099615384	farther	0.602541811317846	0.308467705308573
Gene Ontology Biological Process	GO:0033047	regulation of mitotic sister chromatid segregation	14	depleted	0.253861803325458	0.0731171078988868	enriched	0.845686679281314	0.623318803170113	farther	0.715040962024383	0.451241139121306
Gene Ontology Biological Process	GO:0017004	cytochrome complex assembly	4	depleted	0.254092007064741	0.0732379946705311	enriched	0.982695845333853	0.941726365646675	farther	0.88214410055302	0.71647438891294
Gene Ontology Biological Process	GO:2000045	regulation of G1/S transition of mitotic cell cycle	53	depleted	0.254113211543705	0.0732933628178006	enriched	0.81207423485686	0.557759732375994	farther	0.0516506212181262	0.00417297697159458
Gene Ontology Biological Process	GO:0008154	actin polymerization or depolymerization	58	depleted	0.254277070286395	0.0733899123195276	enriched	0.452946121342253	0.13467469708179	farther	0.578600619155011	0.282838950944487
Gene Ontology Biological Process	GO:0010824	regulation of centrosome duplication	12	depleted	0.254536361490242	0.0735140877341463	enriched	0.899183483012636	0.727785894530685	farther	0.685061079325804	0.411959830859025
Gene Ontology Biological Process	GO:0033688	regulation of osteoblast proliferation	8	depleted	0.255070352637514	0.073767196382084	depleted	0.346290767910354	0.0633235496678978	closer	0.129094766598665	0.0178398093830766
Gene Ontology Biological Process	GO:2000272	negative regulation of receptor activity	10	depleted	0.255429599578549	0.07392060325078	enriched	0.81388276616012	0.560737922855712	farther	0.855414475941159	0.668515799414881
Gene Ontology Biological Process	GO:0030865	cortical cytoskeleton organization	16	depleted	0.255517841777951	0.0739959536759898	enriched	0.526196280682203	0.190602026820701	farther	0.764193409319818	0.523419397421036
Gene Ontology Biological Process	GO:0042743	hydrogen peroxide metabolic process	12	depleted	0.255517841777951	0.0740710425044185	depleted	0.92145325356743	0.763321368865631	farther	0.325585537101365	0.0919248702463861
Gene Ontology Biological Process	GO:0090288	negative regulation of cellular response to growth factor stimulus	45	depleted	0.255517841777951	0.0741393987318048	depleted	0.652539315308004	0.332533124031304	closer	0.606118473802963	0.313206621119923
Gene Ontology Biological Process	GO:0008210	estrogen metabolic process	3	depleted	0.255517841777951	0.0741442545341332	enriched	0.551412625110101	0.211506048722263	farther	0.263132928474078	0.0607793642397123
Gene Ontology Biological Process	GO:0006066	alcohol metabolic process	93	depleted	0.256312039206914	0.0744860862490885	enriched	0.622954849962797	0.291606167890283	farther	0.125133376870884	0.016720093860394
Gene Ontology Biological Process	GO:0030224	monocyte differentiation	12	depleted	0.256312039206914	0.0745412430199363	enriched	0.64960813212941	0.324433645145939	farther	0.696274297132523	0.425421971298616
Gene Ontology Biological Process	GO:1903131	mononuclear cell differentiation	12	depleted	0.256312039206914	0.0745412430199363	enriched	0.64960813212941	0.324433645145939	farther	0.696274297132523	0.425421971298616
Gene Ontology Biological Process	GO:0071599	otic vesicle development	5	depleted	0.256312039206914	0.0746385450018125	enriched	0.947395657245189	0.81534824425771	farther	0.894550189041524	0.752345120280219
Gene Ontology Biological Process	GO:0010744	positive regulation of macrophage derived foam cell differentiation	1	depleted	0.256312039206914	0.0746646158809466	depleted	0.432355506656653	0.108319432732285	closer	0.803346924635379	0.580378313423733
Gene Ontology Biological Process	GO:1902743	regulation of lamellipodium organization	16	depleted	0.256312039206914	0.0746728038239952	enriched	0.699835168384579	0.393818432936213	farther	0.101469203734781	0.0117648309632286
Gene Ontology Biological Process	GO:0009887	animal organ morphogenesis	349	depleted	0.256640950580179	0.0748255299519902	depleted	0.15535766197863	0.0140060521231782	closer	0.304369075713105	0.0795489411517711
Gene Ontology Biological Process	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	9	depleted	0.256975602464427	0.0751040161660834	enriched	0.280450724782387	0.0398623969876847	farther	0.192133492406421	0.0345534305628949
Gene Ontology Biological Process	GO:0015748	organophosphate ester transport	25	depleted	0.256975602464427	0.0751145689219968	depleted	0.88801471986483	0.699804502914615	closer	0.726192823074423	0.466405062324163
Gene Ontology Biological Process	GO:0002820	negative regulation of adaptive immune response	16	depleted	0.257653260134991	0.0754630889831307	depleted	0.526220247247604	0.190712748129876	closer	0.961902192846336	0.904021503487861
Gene Ontology Biological Process	GO:0032640	tumor necrosis factor production	37	depleted	0.257902955180247	0.0756050400493097	depleted	0.493531098152418	0.164038398751902	farther	0.83040304713689	0.624104541144567
Gene Ontology Biological Process	GO:0002709	regulation of T cell mediated immunity	21	depleted	0.257902955180247	0.0756362029826932	depleted	0.812525187720594	0.559487481403108	farther	0.429046635994665	0.157736508436182
Gene Ontology Biological Process	GO:1901976	regulation of cell cycle checkpoint	7	depleted	0.258630667580498	0.0759151597303922	enriched	0.0281400728048911	0.00112407504320488	farther	0.352257596345933	0.105013674575841
Gene Ontology Biological Process	GO:0010927	cellular component assembly involved in morphogenesis	30	depleted	0.258630667580498	0.0760003150585351	depleted	0.963952827728479	0.865397356641316	closer	0.367337084327397	0.114217648477017
Gene Ontology Biological Process	GO:0015693	magnesium ion transport	3	depleted	0.258630667580498	0.076033541293127	enriched	0.823628305585344	0.578113981719704	farther	0.96637891400725	0.916588184725585
Gene Ontology Biological Process	GO:0002717	positive regulation of natural killer cell mediated immunity	6	depleted	0.259295067389339	0.0762957767584835	enriched	0.551412625110101	0.21181857869752	farther	0.261038940780349	0.0588915135131142
Gene Ontology Biological Process	GO:1901889	negative regulation of cell junction assembly	10	depleted	0.25936308839969	0.0763748918838355	enriched	0.694542425620084	0.385183505385581	farther	0.987892828676409	0.969076629263584
Gene Ontology Biological Process	GO:0030193	regulation of blood coagulation	31	depleted	0.25936308839969	0.0764666131916898	depleted	0.390514099648125	0.084206259222167	closer	0.926763253360399	0.823629568338936
Gene Ontology Biological Process	GO:1900046	regulation of hemostasis	31	depleted	0.25936308839969	0.0764666131916898	depleted	0.390514099648125	0.084206259222167	closer	0.926763253360399	0.823629568338936
Gene Ontology Biological Process	GO:0010171	body morphogenesis	12	depleted	0.259385221873624	0.0765398215979555	depleted	0.455693513752041	0.137079491705752	closer	0.81081466446049	0.593347289574906
Gene Ontology Biological Process	GO:0048103	somatic stem cell division	6	depleted	0.259385221873624	0.0766149688407226	depleted	0.124441856571002	0.00955574465815724	closer	0.892598871486448	0.747373608630988
Gene Ontology Biological Process	GO:0071356	cellular response to tumor necrosis factor	97	depleted	0.260533408472786	0.0771683298778299	enriched	0.667414156506214	0.352925810508521	farther	0.12697254988738	0.0173838582528972
Gene Ontology Biological Process	GO:0016126	sterol biosynthetic process	18	depleted	0.260533408472786	0.0772409376266643	enriched	0.225702903514012	0.0263110925391832	farther	0.0274513844169684	0.0015679797294007
Gene Ontology Biological Process	GO:0006720	isoprenoid metabolic process	29	depleted	0.260533408472786	0.0773230247883782	enriched	0.986225161353985	0.961823344904264	farther	0.927557991952108	0.824597111996772
Gene Ontology Biological Process	GO:0002253	activation of immune response	181	depleted	0.260533408472786	0.077324433446138	depleted	0.794022611276654	0.528424588307442	farther	0.597187737989914	0.302308029791198
Gene Ontology Biological Process	GO:0010658	striated muscle cell apoptotic process	12	depleted	0.260533408472786	0.0773671606474719	depleted	0.985196291582307	0.952337311137833	farther	0.541087444076619	0.25052485272454
Gene Ontology Biological Process	GO:0046461	neutral lipid catabolic process	8	depleted	0.260558985696103	0.0774757674079904	enriched	0.54749027389966	0.207521214149109	farther	0.37839750213593	0.122580507586469
Gene Ontology Biological Process	GO:0046464	acylglycerol catabolic process	8	depleted	0.260558985696103	0.0774757674079904	enriched	0.54749027389966	0.207521214149109	farther	0.37839750213593	0.122580507586469
Gene Ontology Biological Process	GO:0042542	response to hydrogen peroxide	43	depleted	0.260601150927351	0.0776196028316218	enriched	0.470611905387239	0.148383742129077	farther	0.0969723089790392	0.0108479413423823
Gene Ontology Biological Process	GO:0007131	reciprocal meiotic recombination	9	depleted	0.260601150927351	0.0776398466709321	enriched	0.891705719293882	0.71152476095463	farther	0.806252811881116	0.585468880097785
Gene Ontology Biological Process	GO:0035825	reciprocal DNA recombination	9	depleted	0.260601150927351	0.0776398466709321	enriched	0.891705719293882	0.71152476095463	farther	0.806252811881116	0.585468880097785
Gene Ontology Biological Process	GO:0018149	peptide cross-linking	11	depleted	0.260940109680442	0.0778192552855666	depleted	0.335599266383006	0.0589103320830517	closer	0.843136698497313	0.646684292742012
Gene Ontology Biological Process	GO:0006817	phosphate ion transport	4	depleted	0.260940109680442	0.0779694079233117	enriched	0.986215768063127	0.955757778744621	farther	0.708752374301768	0.442881335705716
Gene Ontology Biological Process	GO:0007052	mitotic spindle organization	24	depleted	0.260940109680442	0.0779937292357514	enriched	0.555081500905063	0.217245232446308	farther	0.405240448571008	0.141664946092021
Gene Ontology Biological Process	GO:1902850	microtubule cytoskeleton organization involved in mitosis	24	depleted	0.260940109680442	0.0779937292357514	enriched	0.555081500905063	0.217245232446308	farther	0.405240448571008	0.141664946092021
Gene Ontology Biological Process	GO:0046128	purine ribonucleoside metabolic process	21	depleted	0.261030956141628	0.0780714800012661	enriched	0.431562019065588	0.107895304815459	farther	0.536213327205513	0.246661506082992
Gene Ontology Biological Process	GO:0010761	fibroblast migration	13	depleted	0.261451519689212	0.0782956188795674	enriched	0.824747388226678	0.580424887591529	farther	0.797183965475558	0.570832643369273
Gene Ontology Biological Process	GO:0009303	rRNA transcription	8	depleted	0.261451519689212	0.0782986233610841	enriched	0.535197170918407	0.196664463620396	farther	0.406668504009822	0.14305070315893
Gene Ontology Biological Process	GO:0043603	cellular amide metabolic process	366	depleted	0.262041625546652	0.0785375204423991	enriched	2.99471437590132e-09	3.48425174624935e-12	farther	2.96129710519338e-09	9.20193312936376e-12
Gene Ontology Biological Process	GO:0009880	embryonic pattern specification	25	depleted	0.262041625546652	0.0786980944985784	depleted	0.764884296426561	0.485306889523877	closer	0.932082261196065	0.83392940798673
Gene Ontology Biological Process	GO:0045649	regulation of macrophage differentiation	3	depleted	0.262041625546652	0.078715079028581	depleted	0.828208726022839	0.585864927774155	farther	0.83040304713689	0.624743359950207
Gene Ontology Biological Process	GO:0051783	regulation of nuclear division	50	depleted	0.262041625546652	0.0787593806876065	enriched	0.414018599854988	0.0995177333977543	farther	0.339195169393512	0.0983527651785809
Gene Ontology Biological Process	GO:0006446	regulation of translational initiation	31	depleted	0.262041625546652	0.0789389469513664	enriched	0.165150117078868	0.0154678120126223	farther	0.0673963772211917	0.00603412893745763
Gene Ontology Biological Process	GO:0010332	response to gamma radiation	13	depleted	0.262041625546652	0.078971050887973	enriched	0.980414596849471	0.931708350536857	farther	0.48932408011856	0.201839490324281
Gene Ontology Biological Process	GO:0042451	purine nucleoside biosynthetic process	3	depleted	0.262041625546652	0.0789832773260406	enriched	0.127427420045515	0.0103232905996448	farther	0.270124873049017	0.0642185445268271
Gene Ontology Biological Process	GO:0046129	purine ribonucleoside biosynthetic process	3	depleted	0.262041625546652	0.0789832773260406	enriched	0.127427420045515	0.0103232905996448	farther	0.270124873049017	0.0642185445268271
Gene Ontology Biological Process	GO:0033599	regulation of mammary gland epithelial cell proliferation	5	depleted	0.262195230535683	0.0791445179045993	depleted	0.941986833612649	0.799296185579428	farther	0.411638298294938	0.146299880730188
Gene Ontology Biological Process	GO:0006644	phospholipid metabolic process	150	depleted	0.262195230535683	0.0791767769657834	enriched	0.827549524511247	0.585238145412549	farther	0.216479272402862	0.0423372746765745
Gene Ontology Biological Process	GO:0002576	platelet degranulation	37	depleted	0.262195230535683	0.079182044809962	enriched	0.763158678507874	0.482345131823474	farther	0.387399234168615	0.129183236563898
Gene Ontology Biological Process	GO:0009891	positive regulation of biosynthetic process	730	depleted	0.262446635821871	0.0794305616403906	enriched	0.956232353550301	0.838429361902759	farther	0.174040545587169	0.0297785435351128
Gene Ontology Biological Process	GO:0045724	positive regulation of cilium assembly	5	depleted	0.262446635821871	0.0795992490210077	depleted	0.794227227660875	0.528916448674338	closer	0.604192159927349	0.310170395268056
Gene Ontology Biological Process	GO:0003156	regulation of animal organ formation	16	depleted	0.262446635821871	0.079664941208965	depleted	0.617843846515444	0.28382239138939	closer	0.631753675499498	0.342096546794158
Gene Ontology Biological Process	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	13	depleted	0.262536198184208	0.0797939055539519	depleted	0.597443777561342	0.262704227254159	closer	0.88441663886727	0.723465998256199
Gene Ontology Biological Process	GO:0006359	regulation of transcription from RNA polymerase III promoter	11	depleted	0.262734540300857	0.079926955190336	enriched	0.110399143829491	0.00817771435774008	farther	0.120704017917581	0.0158703865080991
Gene Ontology Biological Process	GO:0090312	positive regulation of protein deacetylation	6	depleted	0.262734540300857	0.0799560434720576	enriched	0.562500440087899	0.222844854678815	farther	0.669649730528279	0.388082112234684
Gene Ontology Biological Process	GO:1990542	mitochondrial transmembrane transport	28	depleted	0.264429651328841	0.0805231599607693	enriched	0.45219835283058	0.134335442415445	farther	0.190154351257307	0.0339389879210459
Gene Ontology Biological Process	GO:0034110	regulation of homotypic cell-cell adhesion	7	depleted	0.264432652217781	0.0805753303520743	enriched	0.750800868728258	0.465441771128638	farther	0.538665547044682	0.248671199325152
Gene Ontology Biological Process	GO:0032944	regulation of mononuclear cell proliferation	85	depleted	0.266205170475476	0.081167034921094	enriched	0.706111632673509	0.403177068483808	farther	0.129094766598665	0.0179012746846858
Gene Ontology Biological Process	GO:0061572	actin filament bundle organization	46	depleted	0.266454620668704	0.0812947417973522	enriched	0.162702432132188	0.0151439145672775	farther	0.372217703746343	0.118482193909547
Gene Ontology Biological Process	GO:0042508	tyrosine phosphorylation of Stat1 protein	3	depleted	0.266766858438994	0.0814934229307722	enriched	0.980414596849471	0.932138570943565	closer	0.805954356291355	0.584156468766622
Gene Ontology Biological Process	GO:0008203	cholesterol metabolic process	33	depleted	0.267303982828562	0.0817093198140418	enriched	0.450507785805132	0.132499628946252	farther	0.107717047051801	0.0129913160262514
Gene Ontology Biological Process	GO:0030098	lymphocyte differentiation	139	depleted	0.268823511856941	0.0822459310259627	depleted	0.366883096856796	0.0724138796319011	farther	0.391805172049283	0.131922190969744
Gene Ontology Biological Process	GO:0030501	positive regulation of bone mineralization	17	depleted	0.268823511856941	0.0822867013269767	depleted	0.730814857550595	0.434492602918387	closer	0.314469350042768	0.0857487155004925
Gene Ontology Biological Process	GO:0033687	osteoblast proliferation	10	depleted	0.268823511856941	0.0823619880636258	depleted	0.468281082299818	0.147194809852241	closer	0.27060651029489	0.0644851792837113
Gene Ontology Biological Process	GO:0097006	regulation of plasma lipoprotein particle levels	11	depleted	0.268823511856941	0.0826119381312507	depleted	0.773082780280706	0.499648033095907	closer	0.975765257031055	0.942787704738739
Gene Ontology Biological Process	GO:0035313	wound healing, spreading of epidermal cells	6	depleted	0.268823511856941	0.082618067395392	enriched	0.95137639620529	0.825559312200635	closer	0.932082261196065	0.8339683389649
Gene Ontology Biological Process	GO:0051170	nuclear import	110	depleted	0.268823511856941	0.0826404481967924	enriched	0.623954058382593	0.293611085879839	farther	0.104556229087418	0.0122852046218466
Gene Ontology Biological Process	GO:0030260	entry into host cell	46	depleted	0.268823511856941	0.082746992988723	depleted	0.740132108580673	0.448249424887367	farther	0.670566838760417	0.392749486479177
Gene Ontology Biological Process	GO:0044409	entry into host	46	depleted	0.268823511856941	0.082746992988723	depleted	0.740132108580673	0.448249424887367	farther	0.670566838760417	0.392749486479177
Gene Ontology Biological Process	GO:0051806	entry into cell of other organism involved in symbiotic interaction	46	depleted	0.268823511856941	0.082746992988723	depleted	0.740132108580673	0.448249424887367	farther	0.670566838760417	0.392749486479177
Gene Ontology Biological Process	GO:0051828	entry into other organism involved in symbiotic interaction	46	depleted	0.268823511856941	0.082746992988723	depleted	0.740132108580673	0.448249424887367	farther	0.670566838760417	0.392749486479177
Gene Ontology Biological Process	GO:0007179	transforming growth factor beta receptor signaling pathway	63	depleted	0.268987797870896	0.0829018411736236	enriched	0.725466847603038	0.422731990256357	farther	0.200494222017019	0.0370694308332108
Gene Ontology Biological Process	GO:0045740	positive regulation of DNA replication	13	depleted	0.269311584262386	0.0830538341852018	enriched	0.447236385240263	0.127951374044262	farther	0.477617684966924	0.190620381162756
